,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.9087125934670635,1.0032789504317354,1.004818491502249,1.0227962040157081,1.0225916652294653,1.0227962040157081,1.0227621113771215,1.0227962040157081,0.9531086117117479,1.016338964233493
2,2.0,0.9150959794769465,1.0326968447967415,0.9043010173059528,1.0527863784071032,1.0525758421857454,1.0527863784071032,1.052751286112698,1.0527863784071032,0.8420131418717764,1.0422067530288306
3,3.0,0.940039813065191,1.0904243688689563,0.9485699759397115,1.1118221911999728,1.1074206985731743,0.9114063948866797,1.065666348707378,1.1118221911999728,0.7631507308416348,0.94967728671733
4,4.0,0.9693670061049593,1.1293640369555669,0.9288772704613786,1.1514108407269998,1.1457827277451542,0.7729723571384964,1.0862390769510728,1.1516027585264932,0.681350338353021,0.9830335870368591
5,5.0,1.0050202382293054,1.174263346904596,0.9342053652169433,1.1978652475420921,1.1536617476710451,0.6625943466985348,1.049668442773204,1.1981048445505027,0.6031482121578585,1.0214682082559183
6,6.0,0.9519135198957301,1.2504276063594295,0.9099965942178342,1.2739456702657652,1.1740025708649005,0.5989077164464259,0.9915547742133153,1.258120462989768,0.5293452454508609,1.0617858392959698
7,7.0,0.8913587116417105,1.3224573859728745,0.9121887586719549,1.2593029184832936,1.1891336243901565,0.61039946747688,0.9095169255841823,1.2738684935782256,0.49602549023175296,1.1357482239689671
8,8.0,0.9395209573789778,1.2801554466313094,0.9670692687883548,1.2528423457535383,1.1760344930902351,0.5937767808300083,0.9158355264006628,1.2499641195872147,0.4993526849315448,1.1254483766081538
9,9.0,0.9719502581772773,1.1465025140536211,0.8628474960784916,1.2611399272359525,1.2105191890684472,0.6423101553822704,0.9498821856222185,1.360133263462351,0.4975648928429604,1.09715011807641
10,10.0,0.9552518844582983,1.1149985599812358,0.8122501769466726,1.2426171746323396,1.217362272957146,0.7252925270506821,0.9641128888752772,1.444918781506136,0.5000453826913693,1.0231503509008437
11,11.0,0.9458842221806255,1.09082202408083,0.8097726329443211,1.229324579100385,1.2184727487092353,0.7219723498316587,1.0573490673889292,1.4134943427986169,0.5000275559169263,1.0128804770484707
12,12.0,0.9962243829521009,1.0710261818282096,0.8410960389879486,1.229880779336992,1.2184959097888857,0.707949325019145,1.0529726267430453,1.3860397370286943,0.4998913705604715,0.9964236477545072
13,13.0,0.9752932187349332,1.044581385687028,0.8513058768786156,1.1998735992657308,1.2582848338244867,0.7781127964732483,1.0733481594740508,1.343685507469443,0.5029159854721166,0.9725986367203471
14,14.0,0.9915696151812986,1.025144807781355,0.836998677810657,1.1802196263248845,1.3000471657594856,0.7706665765146771,1.11918477987175,1.3118441278821085,0.4992335327338107,0.9650910901399734
15,15.0,1.0491611341845335,0.9904039306648601,0.9529345314982188,1.1458624577855674,1.3192423462636225,0.7527598134089919,1.0882717908882276,1.2662050258668556,0.5002216047998785,0.934937364639242
16,16.0,1.0346832259796146,0.9685989026043365,0.9476171751335961,1.1420923612126326,1.3263471386412424,0.7474623456852802,1.1648923174226269,1.2365129957278873,0.4990621443118702,0.932731393280916
17,17.0,1.0216312698148966,0.9433989390536549,0.9304074231141601,1.1427077141250899,1.3483306889303261,0.73511178757311,1.2517809541251026,1.217095521936741,0.4978251337570103,0.9117105675699072
18,18.0,0.97719238264188,0.9206533161448224,0.8950237112438298,1.115491295855728,1.48630761251953,0.7206235490786052,1.3595606534441917,1.1592364998343685,0.49493284041122854,0.8709781388258164
19,19.0,1.0030614341951352,0.9046475043438906,0.898846285993254,1.1023270267733907,1.490120154854282,0.705903613366813,1.3807452977470394,1.1564520696871174,0.4983153477352664,0.8595812653038106
20,20.0,1.0079079962738964,0.8736374776066034,0.9102010455278818,1.073592203592074,1.4362615021558425,0.6750356499787169,1.4431721296036668,1.239915904806056,0.4970805932936416,0.8431954971616216
21,21.0,1.0282370597629475,0.8567684445049172,0.9450467107582213,1.079011930627724,1.4270543290681514,0.6731272265229908,1.4444747249470382,1.2131808880021224,0.4993480534762282,0.833750632329661
22,22.0,1.0644474203989704,0.8379661920674739,0.9524564867355022,1.0793465485958769,1.4391545317421628,0.6612582257151821,1.4543937450998208,1.1964064956531697,0.4981377040299173,0.8164326499619211
23,23.0,1.0911168152496453,0.8160620429963497,0.9699298201224967,1.0884287104642332,1.4503454549387274,0.6845240084113452,1.4321857486086587,1.1648610072774532,0.5004273310403358,0.8021190608907542
24,24.0,1.0968921190821574,0.8043781118560369,0.9705563337223342,1.0936792833290094,1.4452960334538891,0.6733079347447167,1.4658679162616493,1.1607281240610485,0.49836943316142734,0.7909247103277305
25,25.0,1.104116602772929,0.788212328820759,0.9674858889312017,1.074704307262691,1.5055308507085794,0.664300211496999,1.4786737345792103,1.1424543583548985,0.4979408037899285,0.7765809132828019
26,26.0,1.0871831921307202,0.8437689795996027,0.923076459968192,1.0757916300591974,1.5039928285905,0.7485305886371374,1.391278985165162,1.1313634036090052,0.5028681820190678,0.7921457502214156
27,27.0,1.0967791966454754,0.8137879492160792,0.9814847675983236,1.0731281432932736,1.5471964456489529,0.7696222633610422,1.337378313517379,1.0778962395323495,0.5003326263320285,0.8023940548550975
