,epoch,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck
58,58.0,0.7603937554597155,0.512111365542273,1.3007609202413346,1.983022665899925,0.9513797442771558,1.830238820117876,0.6918113434202204,0.9426671898327128,0.5083016993992565,0.5193124958095311
59,59.0,0.762478983141547,0.5117727397465024,1.296784790780662,1.9584646534298777,0.9558985994832089,1.8407719243370722,0.694958297341746,0.9448742406300836,0.514715187834469,0.5192805832748318
60,60.0,0.7654121852979159,0.513741492901652,1.2914007876473321,1.9429362780577208,0.954789968447413,1.8493321164409489,0.6972132987425738,0.9458569935026216,0.5183513335141702,0.5209655454476506
61,61.0,0.7656719320638956,0.5159756140059748,1.2967573587141348,1.9385488390360945,0.957217545419915,1.8396288762914055,0.6992656310173068,0.9446653008923142,0.520813785407884,0.521455117151074
62,62.0,0.7664894795011242,0.5171467517031766,1.2950301683934777,1.9421718438233644,0.9590065144052099,1.8342414835327283,0.6987533842681033,0.9418988282265554,0.5229363433330111,0.5223252028132502
63,63.0,0.7687070823020922,0.5212426662514263,1.291007611617592,1.9349778334570824,0.9594755994056987,1.836607376164326,0.6990951699876762,0.9412293920081719,0.5232967794275862,0.5243604893783508
64,64.0,0.7712008199292056,0.5209502356953477,1.2871903561776874,1.9354399938925366,0.9575957359787552,1.830444565312354,0.704315001511454,0.9395731735140647,0.5230031964611289,0.5302869215274653
65,65.0,0.7707011283428848,0.5221768745597849,1.2850706211431835,1.9241542835966745,0.9588911375071201,1.8325541782721004,0.7044219601118072,0.9369009357819656,0.5272840650452135,0.5378448156392659
66,66.0,0.7713740569739377,0.5237838650350648,1.2856782912662648,1.9177627941832074,0.9603043918474905,1.8290258026870585,0.7070138878426311,0.9356582656823988,0.5280611986158403,0.5413374458661045
67,67.0,0.7739431993874561,0.5268965338983483,1.2842970208750277,1.9183863045476302,0.9590808520374468,1.8230456706029934,0.7078097762805264,0.9340924162080989,0.5286556392763512,0.5437925868861214
68,68.0,0.7743396056925184,0.5310819061485031,1.2867550221259734,1.9094140704170732,0.9597640176871549,1.8225208171447114,0.708455635263956,0.9330767316643028,0.5303034096308925,0.5442887842249156
69,69.0,0.7759164580408309,0.5341894605291407,1.2857701474024121,1.904140524251568,0.960180946036014,1.822218873824204,0.7090469555213667,0.9303136172546442,0.5306398945890206,0.5475831225507981
70,70.0,0.7773984127818764,0.5346747887250164,1.28282669017765,1.9047273174581132,0.9572167660907744,1.818047348050261,0.7095492233027374,0.9296701740146099,0.5320788784211299,0.5538104009778313
71,71.0,0.7800231183983026,0.5359437824205697,1.2820195093820792,1.8985860774783694,0.9556583294023868,1.8161767794427355,0.7119448518516421,0.9296428249160494,0.5337685550835769,0.5562361716242868
72,72.0,0.7807120654548761,0.5375985658302853,1.280844243517459,1.892298615626181,0.957842445552143,1.8134234549795214,0.7131439565291663,0.9300918108327082,0.5353095496307886,0.558735292046872
73,73.0,0.782845126348507,0.5397146613651685,1.2781936870789727,1.88762752427752,0.956625297524818,1.8118436969647762,0.7120953180697311,0.9298393005836167,0.5387079840630478,0.562507403723842
74,74.0,0.7811825688914974,0.5433287661923828,1.2805912733770826,1.883242013076097,0.9540210922090324,1.8083574521058114,0.7121480181299522,0.9312108983261852,0.5413400582496253,0.5645778594423335
75,75.0,0.7818130648917856,0.5455101316943138,1.2793199946787182,1.8802439812680838,0.9536460248370261,1.8076465077852422,0.7137213067395439,0.9297284548198457,0.5423190242250395,0.5660515090604022
76,76.0,0.7840409563815599,0.5473929804456631,1.278099587436842,1.8773235904805659,0.955407694100004,1.8026743675468289,0.7161847426926619,0.9286557906766068,0.5426692555829018,0.5675510346563661
77,77.0,0.7831532016170409,0.5476487150414819,1.278696698275098,1.8748229303563377,0.9556628959570587,1.79955317752177,0.7191034527427574,0.9276042912669635,0.5441185282788362,0.5696361089426563
78,78.0,0.7818129316003455,0.5495617859519195,1.278808150988549,1.8757364866915405,0.9540273968964982,1.796114205664954,0.7221929803320383,0.9260168110442227,0.5454735210347371,0.570255729795195
79,79.0,0.7824842678064592,0.5501437077869246,1.2793943926982194,1.8698527759868018,0.954464749951995,1.7987354314178408,0.7212246804447782,0.9238509158151641,0.5468161208133461,0.5730329572784696
80,80.0,0.782487191317894,0.5515780033191103,1.2801670426028438,1.8713562484401303,0.9559966876924392,1.7955073281800937,0.7216602413505777,0.9223773824146922,0.5458347764426186,0.5730350982396007
81,81.0,0.7830840040892784,0.5529931911960975,1.2798629389400549,1.8690417312262144,0.9557695906928554,1.7936453150681417,0.7220662329572695,0.920131753470296,0.5462510914561564,0.5771541509036344
82,82.0,0.784480303919392,0.5547553352311891,1.278815787148444,1.8678860679661005,0.9559430692160772,1.7903865173992928,0.7221972927702008,0.921403784885991,0.5473345557042488,0.5767972857590644
83,83.0,0.7854333159199897,0.5558737911237329,1.2798572885363222,1.8634347814933587,0.9561477537327235,1.791128060981646,0.7217742776819739,0.9210482791344868,0.5473422704249018,0.5779601809708637
84,84.0,0.7849110944162929,0.5573961286529766,1.2787505570965148,1.8614510854357975,0.9543661003094664,1.7920863837001582,0.7228829764639876,0.9204358895050203,0.5482926762865534,0.5794271081332327
85,85.0,0.7852168344822933,0.5582827841939005,1.2789928343031447,1.8610591908394536,0.9556930621873421,1.7884869170387487,0.7227307866296794,0.919138480284938,0.5499342200996788,0.5804648899408205
86,86.0,0.7845735032329282,0.560397288511492,1.2776893869967965,1.8573043147325823,0.9547190961773742,1.789525184996312,0.7230057369741647,0.9176510119667645,0.552237955115957,0.5828965212956292
87,87.0,0.7847882180760227,0.5618975901199681,1.2770170308696045,1.859299449396592,0.9545984591359968,1.7878681961351306,0.7223362786939567,0.9160681765241225,0.5527206194100589,0.5834059816385471
88,88.0,0.7842795828399728,0.5622076588367494,1.2777217198361208,1.857351315140189,0.953407550677092,1.7838529975353248,0.7228794428018198,0.9165736851594565,0.5541327820889402,0.5875932650843345
89,89.0,0.7860372279381974,0.5623418105883158,1.2790494350634791,1.8540826330061995,0.9551620863707239,1.7832084073441257,0.7224737231825159,0.9153266993580741,0.5548195492775393,0.5874984278708308
90,90.0,0.7856887660148625,0.563894093188035,1.2797615354082805,1.8540021433225407,0.9555027454144025,1.7802802660615826,0.723165162757127,0.9151039239846779,0.555128440538121,0.5874729233103718
91,91.0,0.7856098863338629,0.5636119908210165,1.278609755935007,1.8582705113853193,0.955215754903526,1.7751242209831661,0.7229479561185235,0.9159275213037232,0.5557391951571757,0.5889432070586814
92,92.0,0.7863493538843348,0.5664035885532581,1.2767453983706916,1.8551898678320957,0.956114866621362,1.7760845084151833,0.723917951425351,0.9147749321289816,0.5550398614594547,0.5893796713092863
93,93.0,0.7863367258804853,0.5680962274678262,1.2762143072508965,1.850342924106269,0.9562907513746522,1.77961165268354,0.7227490019934416,0.9143944108099428,0.556475906156992,0.5894880922759519
94,94.0,0.786624560988404,0.5689865509536269,1.273111751733728,1.8480609696823467,0.9566407974078137,1.7806191599417212,0.722579883073826,0.9149120849914656,0.5555673551344164,0.5928968860926511
95,95.0,0.7857397248132509,0.569484355821373,1.27320662109418,1.8437683246539924,0.9576692746800306,1.783603331121963,0.7216227486966657,0.9142485706422784,0.5560534195823075,0.5946036288939571
96,96.0,0.7864128525400865,0.5696303410797019,1.2725145840337178,1.84018809766898,0.9586814081709336,1.784417399189556,0.721807734082669,0.914300056663654,0.5558623443867597,0.5961851821839415
97,97.0,0.7868973427556444,0.5707798093864865,1.2717715080890188,1.8380103956217044,0.9594639025303774,1.781949271401995,0.7208093613215791,0.9163282881237712,0.5573183206764781,0.5966718000929431
98,98.0,0.7865612139316872,0.571221050857847,1.2699576689404295,1.8353889693750176,0.9579038860370681,1.7879694902944787,0.71906189956906,0.9172200816043445,0.5567461102721072,0.5979696291179614
99,99.0,0.7872434817977775,0.5732049284475237,1.2692809998851895,1.8322110496889656,0.9570106071733256,1.7888047206322581,0.7191100998726814,0.9167313610262924,0.5576749967420455,0.59872775473394
