,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
0,0.0,0.6843333333333333,0.859,0.9288333333333333,0.7465,0.16133333333333333,0.9195,0.006833333333333334,0.6051666666666666,0.8021666666666667,0.5676666666666667,0.6281333565711975
1,1.0,0.7661666666666667,0.9231666666666667,0.7625,0.8208333333333333,0.23266666666666666,0.895,0.37,0.8085,0.885,0.7981666666666667,0.7261999845504761
2,2.0,0.18766666666666668,0.06533333333333333,0.25866666666666666,0.0,0.521,0.0,0.6131666666666666,0.25733333333333336,0.9151666666666667,0.043833333333333335,0.286216676235199
3,3.0,0.16683333333333333,0.0023333333333333335,0.703,0.0,0.002,0.0,0.4671666666666667,0.0,0.9908333333333333,0.00016666666666666666,0.23323333263397217
4,4.0,0.8908333333333334,0.076,0.6606666666666666,0.00016666666666666666,0.0031666666666666666,0.0,0.5768333333333333,0.15033333333333335,0.37216666666666665,0.0006666666666666666,0.27308332920074463
5,5.0,0.9411666666666667,0.9756666666666667,0.7905,0.6193333333333333,0.471,0.9303333333333333,0.49816666666666665,0.9755,0.9531666666666667,0.7936666666666666,0.7948499917984009
6,6.0,0.118,0.0125,0.961,0.005166666666666667,0.059,0.00016666666666666666,0.41483333333333333,0.0,0.3995,0.0,0.1970166712999344
7,7.0,0.8886666666666667,0.957,0.8875,0.8955,0.5705,0.947,0.3641666666666667,0.787,0.9768333333333333,0.9578333333333333,0.823199987411499
8,8.0,0.04533333333333334,0.909,0.562,0.005666666666666667,0.35283333333333333,0.0,0.7711666666666667,0.0,0.7775,0.0865,0.35100001096725464
9,9.0,0.7835,0.9668333333333333,0.7141666666666666,0.9345,0.38866666666666666,0.9926666666666667,0.715,0.6598333333333334,0.9658333333333333,0.8568333333333333,0.7977833151817322
10,10.0,0.8158333333333333,0.9585,0.924,0.4725,0.4081666666666667,0.7863333333333333,0.6351666666666667,0.8195,0.9413333333333334,0.8526666666666667,0.7613999843597412
11,11.0,0.465,0.17233333333333334,0.938,0.005,0.2753333333333333,0.0,0.5095,0.00016666666666666666,0.8343333333333334,0.04516666666666667,0.32448333501815796
12,12.0,0.8268333333333333,0.9756666666666667,0.9286666666666666,0.938,0.37383333333333335,0.8596666666666667,0.546,0.985,0.9445,0.9253333333333333,0.8303499817848206
13,13.0,0.7906666666666666,0.974,0.6605,0.8786666666666667,0.7498333333333334,0.9585,0.758,0.9883333333333333,0.9853333333333333,0.853,0.8596833348274231
14,14.0,0.8071666666666667,0.9913333333333333,0.8025,0.6823333333333333,0.6536666666666666,0.1315,0.738,0.10233333333333333,0.8945,0.865,0.6668333411216736
15,15.0,0.8593333333333333,0.9825,0.8395,0.8958333333333334,0.8156666666666667,0.9866666666666667,0.522,0.7971666666666667,0.9758333333333333,0.951,0.8625500202178955
16,16.0,0.9043333333333333,0.9818333333333333,0.8976666666666666,0.908,0.6133333333333333,0.8903333333333333,0.5206666666666667,0.9683333333333334,0.9833333333333333,0.9521666666666667,0.8619999885559082
17,17.0,0.4751666666666667,0.6663333333333333,0.879,0.45366666666666666,0.4613333333333333,0.031166666666666665,0.7413333333333333,0.17783333333333334,0.7786666666666666,0.4076666666666667,0.5072166919708252
