,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
23,23.0,0.934,0.99,0.9706666666666667,0.8871666666666667,0.789,0.993,0.7245,0.9803333333333333,0.992,0.9376666666666666,0.9198333621025085
24,24.0,0.8313333333333334,0.9455,0.957,0.9391666666666667,0.8675,0.91,0.828,0.9808333333333333,0.9786666666666667,0.9395,0.9177500009536743
25,25.0,0.9106666666666666,0.9818333333333333,0.916,0.9315,0.9296666666666666,0.9876666666666667,0.8296666666666667,0.9863333333333333,0.9851666666666666,0.9425,0.9401000142097473
26,26.0,0.9323333333333333,0.988,0.8895,0.8811666666666667,0.9548333333333333,0.9931666666666666,0.7781666666666667,0.9383333333333334,0.9798333333333333,0.9793333333333333,0.9314666986465454
27,27.0,0.8188333333333333,0.6783333333333333,0.6295,0.568,0.6965,0.6435,0.953,0.5576666666666666,0.9046666666666666,0.9425,0.7392500042915344
28,28.0,0.8081666666666667,0.9545,0.8805,0.9733333333333334,0.929,0.9716666666666667,0.8405,0.9658333333333333,0.9885,0.9836666666666667,0.9295666813850403
29,29.0,0.9121666666666667,0.98,0.917,0.9036666666666666,0.8813333333333333,0.9833333333333333,0.8933333333333333,0.9905,0.9601666666666666,0.9435,0.9365000128746033
30,30.0,0.8968333333333334,0.9556666666666667,0.9668333333333333,0.8525,0.892,0.4638333333333333,0.8583333333333333,0.18566666666666667,0.9685,0.9216666666666666,0.7961833477020264
31,31.0,0.896,0.993,0.8891666666666667,0.9406666666666667,0.9873333333333333,0.9918333333333333,0.9265,0.9848333333333333,0.9933333333333333,0.967,0.9569666981697083
32,32.0,0.9585,0.9895,0.9525,0.9543333333333334,0.9328333333333333,0.9665,0.8975,0.9971666666666666,0.9916666666666667,0.949,0.9589499831199646
33,33.0,0.9213333333333333,0.9913333333333333,0.9513333333333334,0.9255,0.8993333333333333,0.9888333333333333,0.9396666666666667,0.988,0.993,0.9703333333333334,0.9568666815757751
34,34.0,0.9538333333333333,0.9906666666666667,0.9248333333333333,0.9553333333333334,0.9531666666666667,0.9936666666666667,0.9251666666666667,0.9678333333333333,0.988,0.9853333333333333,0.963783323764801
35,35.0,0.9681666666666666,0.9895,0.9131666666666667,0.93,0.9451666666666667,0.9961666666666666,0.8741666666666666,0.9603333333333334,0.9898333333333333,0.9761666666666666,0.9542666673660278
36,36.0,0.9218333333333333,0.9785,0.941,0.9691666666666666,0.9741666666666666,0.9911666666666666,0.853,0.9866666666666667,0.995,0.9536666666666667,0.956416666507721
37,37.0,0.8885,0.9725,0.8533333333333334,0.9283333333333333,0.8808333333333334,0.966,0.97,0.99,0.971,0.975,0.93954998254776
38,38.0,0.9655,0.991,0.9685,0.9465,0.8903333333333333,0.9961666666666666,0.8938333333333334,0.9543333333333334,0.9948333333333333,0.9886666666666667,0.9589666724205017
39,39.0,0.9726666666666667,0.9963333333333333,0.9633333333333334,0.965,0.992,0.9938333333333333,0.9671666666666666,0.9955,0.9941666666666666,0.9741666666666666,0.9814167022705078
40,40.0,0.9901666666666666,0.9926666666666667,0.9768333333333333,0.9843333333333333,0.9936666666666667,0.97,0.938,0.9951666666666666,0.9948333333333333,0.979,0.9814666509628296
41,41.0,0.9721666666666666,0.9953333333333333,0.9856666666666667,0.971,0.9815,0.9971666666666666,0.9705,0.9935,0.992,0.9803333333333333,0.983916699886322
42,42.0,0.9433333333333334,0.9923333333333333,0.9776666666666667,0.9826666666666667,0.9665,0.9865,0.977,0.9961666666666666,0.9958333333333333,0.9755,0.9793500304222107
43,43.0,0.9863333333333333,0.9925,0.8926666666666667,0.9818333333333333,0.9953333333333333,0.991,0.9493333333333334,0.9768333333333333,0.9935,0.9935,0.9752833247184753
44,44.0,0.9958333333333333,0.9976666666666667,0.9953333333333333,0.9935,0.9981666666666666,0.9981666666666666,0.9916666666666667,0.9931666666666666,0.9988333333333334,0.9913333333333333,0.9953666925430298
45,45.0,0.9976666666666667,0.9985,0.9978333333333333,0.9948333333333333,0.998,0.9986666666666667,0.9955,0.9968333333333333,0.9983333333333333,0.9911666666666666,0.9967333674430847
46,46.0,0.9955,0.999,0.9983333333333333,0.9971666666666666,0.9981666666666666,0.9955,0.9985,0.9973333333333333,0.9988333333333334,0.9901666666666666,0.9968500137329102
47,47.0,0.9976666666666667,0.9993333333333333,0.9991666666666666,0.9981666666666666,0.9986666666666667,0.9991666666666666,0.9985,0.998,0.9991666666666666,0.9943333333333333,0.9982166886329651
48,48.0,0.9981666666666666,0.9988333333333334,0.9985,0.9966666666666667,0.9988333333333334,0.9986666666666667,0.9991666666666666,0.998,0.9998333333333334,0.9961666666666666,0.998283326625824
49,49.0,0.9995,0.9995,0.999,0.9988333333333334,0.9996666666666667,0.9996666666666667,0.9995,0.9996666666666667,0.9991666666666666,0.9973333333333333,0.9991833567619324
