,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
0,0.0,0.2655,0.0,0.124,0.009,0.6348333333333334,0.2838333333333333,0.018333333333333333,0.0,0.7051666666666667,0.0005,0.20411667227745056
1,1.0,0.0013333333333333333,0.356,0.1315,0.0,0.0,0.0,0.8883333333333333,0.0,0.00016666666666666666,0.0,0.1377333402633667
2,2.0,0.0003333333333333333,0.0,0.9986666666666667,0.0,0.005333333333333333,0.0,0.0,0.00016666666666666666,0.00016666666666666666,0.0,0.10046666860580444
3,3.0,0.47433333333333333,0.9075,0.4775,0.6786666666666666,0.26,0.0,0.5843333333333334,0.0,0.44916666666666666,0.0145,0.3846000134944916
4,4.0,0.6318333333333334,0.17866666666666667,0.9558333333333333,0.16116666666666668,0.16,0.00016666666666666666,0.12483333333333334,0.5563333333333333,0.035,0.18616666666666667,0.29899999499320984
5,5.0,0.7483333333333333,0.9715,0.8206666666666667,0.883,0.45966666666666667,0.9608333333333333,0.346,0.9441666666666667,0.9626666666666667,0.8955,0.7992333173751831
6,6.0,0.2846666666666667,0.6158333333333333,0.3408333333333333,0.3343333333333333,0.060333333333333336,0.6375,0.6755,0.7716666666666666,0.7885,0.09433333333333334,0.46035000681877136
7,7.0,0.5418333333333333,0.2796666666666667,0.6821666666666667,0.5686666666666667,0.7448333333333333,0.016666666666666666,0.7613333333333333,0.35783333333333334,0.925,0.8208333333333333,0.5698833465576172
8,8.0,0.8593333333333333,0.7066666666666667,0.5598333333333333,0.8415,0.9255,0.6136666666666667,0.17733333333333334,0.9985,0.8773333333333333,0.4925,0.705216646194458
9,9.0,0.94,0.925,0.8793333333333333,0.7911666666666667,0.12683333333333333,0.9355,0.23366666666666666,0.9868333333333333,0.9728333333333333,0.879,0.7670166492462158
10,10.0,0.8438333333333333,0.9475,0.8056666666666666,0.9178333333333333,0.7491666666666666,0.9563333333333334,0.49583333333333335,0.9658333333333333,0.8606666666666667,0.931,0.8473666906356812
11,11.0,0.4181666666666667,0.9515,0.09466666666666666,0.8728333333333333,0.888,0.9765,0.6428333333333334,0.8645,0.9213333333333333,0.97,0.760033369064331
12,12.0,0.28883333333333333,0.8101666666666667,0.6668333333333333,0.06833333333333333,0.6411666666666667,0.06116666666666667,0.8823333333333333,0.125,0.6798333333333333,0.7476666666666667,0.49713334441185
13,13.0,0.8413333333333334,0.9661666666666666,0.508,0.8866666666666667,0.7181666666666666,0.9833333333333333,0.463,0.7741666666666667,0.7316666666666667,0.9681666666666666,0.7840666770935059
14,14.0,0.6633333333333333,0.9375,0.7225,0.9556666666666667,0.8706666666666667,0.9628333333333333,0.45316666666666666,0.8418333333333333,0.9536666666666667,0.9716666666666667,0.8332833647727966
15,15.0,0.43933333333333335,0.9663333333333334,0.6195,0.8911666666666667,0.6635,0.99,0.8886666666666667,0.8915,0.9638333333333333,0.9505,0.8264333605766296
16,16.0,0.6953333333333334,0.9736666666666667,0.8155,0.842,0.7728333333333334,0.9968333333333333,0.807,0.7226666666666667,0.9606666666666667,0.8546666666666667,0.8441166877746582
17,17.0,0.7748333333333334,0.9676666666666667,0.9213333333333333,0.8486666666666667,0.7461666666666666,0.991,0.6328333333333334,0.8936666666666667,0.9288333333333333,0.8655,0.8570500016212463
18,18.0,0.6538333333333334,0.6045,0.921,0.8243333333333334,0.5306666666666666,0.005,0.6773333333333333,0.10583333333333333,0.9448333333333333,0.5691666666666667,0.5836499929428101
19,19.0,0.8416666666666667,0.9776666666666667,0.6735,0.8241666666666667,0.8475,0.9936666666666667,0.721,0.6856666666666666,0.9351666666666667,0.9576666666666667,0.8457666635513306
