,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
26,26.0,0.712,0.9368333333333333,0.44916666666666666,0.7683333333333333,0.6143333333333333,0.617,0.9535,0.998,0.8126666666666666,0.6916666666666667,0.7553499937057495
27,27.0,0.9018333333333334,0.9798333333333333,0.8085,0.8566666666666667,0.939,0.9948333333333333,0.8075,0.924,0.9893333333333333,0.9776666666666667,0.9179166555404663
28,28.0,0.8891666666666667,0.981,0.761,0.8771666666666667,0.9371666666666667,0.6231666666666666,0.8755,0.9801666666666666,0.9271666666666667,0.9638333333333333,0.8815333247184753
29,29.0,0.8696666666666667,0.9975,0.9126666666666666,0.9738333333333333,0.9205,0.9935,0.884,0.9726666666666667,0.9948333333333333,0.9761666666666666,0.9495333433151245
30,30.0,0.9195,0.984,0.9356666666666666,0.8998333333333334,0.905,0.8526666666666667,0.8543333333333333,0.9985,0.9538333333333333,0.9055,0.9208833575248718
31,31.0,0.9035,0.9866666666666667,0.9603333333333334,0.9673333333333334,0.9141666666666667,0.9888333333333333,0.7691666666666667,0.983,0.991,0.9761666666666666,0.944016695022583
32,32.0,0.7993333333333333,0.9858333333333333,0.7998333333333333,0.9135,0.9203333333333333,0.9971666666666666,0.9241666666666667,0.8733333333333333,0.9725,0.9725,0.9158499836921692
33,33.0,0.9038333333333334,0.9846666666666667,0.9358333333333333,0.9428333333333333,0.9293333333333333,0.668,0.8568333333333333,0.9966666666666667,0.9755,0.9231666666666667,0.9116666913032532
34,34.0,0.9146666666666666,0.9973333333333333,0.928,0.9613333333333334,0.9838333333333333,0.9903333333333333,0.8981666666666667,0.9926666666666667,0.991,0.9683333333333334,0.9625666737556458
35,35.0,0.8933333333333333,0.9941666666666666,0.8728333333333333,0.9401666666666667,0.9525,0.782,0.9438333333333333,0.9978333333333333,0.9463333333333334,0.8923333333333333,0.9215333461761475
36,36.0,0.9413333333333334,0.9931666666666666,0.9335,0.9735,0.9838333333333333,0.9591666666666666,0.9083333333333333,0.9931666666666666,0.9933333333333333,0.9786666666666667,0.9657999873161316
37,37.0,0.9225,0.9961666666666666,0.9466666666666667,0.962,0.9433333333333334,0.9916666666666667,0.9095,0.9923333333333333,0.9943333333333333,0.9711666666666666,0.9629666805267334
38,38.0,0.885,0.9888333333333333,0.8466666666666667,0.9813333333333333,0.9576666666666667,0.9946666666666667,0.9695,0.9876666666666667,0.9918333333333333,0.9811666666666666,0.9584333300590515
39,39.0,0.9665,0.9983333333333333,0.9711666666666666,0.9811666666666666,0.9921666666666666,0.9963333333333333,0.9753333333333334,0.9946666666666667,0.9965,0.9881666666666666,0.9860333204269409
40,40.0,0.9688333333333333,0.9996666666666667,0.9778333333333333,0.9933333333333333,0.9853333333333333,0.9946666666666667,0.9718333333333333,0.9976666666666667,0.9976666666666667,0.9848333333333333,0.987166702747345
41,41.0,0.9601666666666666,0.9975,0.954,0.9861666666666666,0.9898333333333333,0.9993333333333333,0.99,0.9988333333333334,0.9956666666666667,0.9775,0.9848999977111816
42,42.0,0.9816666666666667,0.9988333333333334,0.9898333333333333,0.9941666666666666,0.9955,0.9993333333333333,0.956,0.9983333333333333,0.9963333333333333,0.9878333333333333,0.9897833466529846
43,43.0,0.9788333333333333,0.9975,0.9905,0.9786666666666667,0.9681666666666666,0.949,0.9485,0.9971666666666666,0.9923333333333333,0.9815,0.9782166481018066
44,44.0,0.9966666666666667,0.9996666666666667,0.9961666666666666,0.998,0.9993333333333333,0.9998333333333334,0.9975,0.9985,0.9991666666666666,0.9973333333333333,0.9982166886329651
45,45.0,0.9988333333333334,0.9998333333333334,0.9988333333333334,0.9981666666666666,0.9998333333333334,0.9995,0.9986666666666667,1.0,0.9996666666666667,0.9966666666666667,0.9990000128746033
46,46.0,0.9985,0.9996666666666667,0.9998333333333334,0.9996666666666667,0.9995,0.9998333333333334,0.9981666666666666,0.999,0.9995,0.9991666666666666,0.9992833733558655
47,47.0,0.9971666666666666,0.9998333333333334,0.999,0.9995,1.0,1.0,0.9996666666666667,0.9996666666666667,0.9998333333333334,0.9988333333333334,0.9993500113487244
48,48.0,1.0,1.0,0.9996666666666667,1.0,1.0,1.0,1.0,1.0,0.9998333333333334,0.9991666666666666,0.9998666644096375
49,49.0,0.9996666666666667,1.0,1.0,1.0,1.0,0.9998333333333334,1.0,1.0,0.9998333333333334,0.9996666666666667,0.9998999834060669
