,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
0,0.0,0.0,0.0,0.035333333333333335,0.0,0.0008333333333333334,0.0,0.8266666666666667,0.0,0.29383333333333334,0.0003333333333333333,0.11569999903440475
1,1.0,0.0255,0.19866666666666666,0.9803333333333333,0.093,0.0015,0.19333333333333333,0.356,0.0,0.938,0.0,0.27863332629203796
2,2.0,0.5921666666666666,0.969,0.7875,0.8381666666666666,0.22183333333333333,0.22366666666666668,0.753,0.0,0.9643333333333334,0.33016666666666666,0.5679833292961121
3,3.0,0.8543333333333333,0.977,0.8666666666666667,0.4661666666666667,0.4796666666666667,0.729,0.7916666666666666,0.8776666666666667,0.9201666666666667,0.9255,0.7887833714485168
4,4.0,0.010166666666666666,0.00016666666666666666,0.7516666666666667,0.005666666666666667,0.06016666666666667,0.0,0.9033333333333333,0.0,0.7725,0.06883333333333333,0.25725001096725464
5,5.0,0.7095,0.9953333333333333,0.7383333333333333,0.8463333333333334,0.7933333333333333,0.8101666666666667,0.8185,0.9266666666666666,0.9726666666666667,0.9815,0.8592333197593689
6,6.0,0.41833333333333333,0.024833333333333332,0.9401666666666667,0.0075,0.5528333333333333,0.00016666666666666666,0.49183333333333334,0.9381666666666667,0.21283333333333335,0.30633333333333335,0.38930001854896545
7,7.0,0.8413333333333334,0.9896666666666667,0.888,0.8761666666666666,0.7301666666666666,0.8361666666666666,0.7886666666666666,0.9903333333333333,0.9551666666666667,0.9155,0.8811166882514954
8,8.0,0.9495,0.9693333333333334,0.8641666666666666,0.8478333333333333,0.5098333333333334,0.8991666666666667,0.7135,0.9968333333333333,0.9785,0.8515,0.8580166697502136
9,9.0,0.0,0.001,0.08416666666666667,0.0,0.028166666666666666,0.0,0.9356666666666666,0.0,0.8305,0.006666666666666667,0.18861666321754456
10,10.0,0.778,0.9758333333333333,0.8535,0.8163333333333334,0.8946666666666667,0.255,0.6993333333333334,0.9276666666666666,0.7395,0.773,0.7712833285331726
11,11.0,0.8121666666666667,0.9311666666666667,0.408,0.9605,0.797,0.9908333333333333,0.8026666666666666,0.8156666666666667,0.9716666666666667,0.9405,0.8430166840553284
12,12.0,0.5096666666666667,0.7675,0.767,0.39166666666666666,0.7136666666666667,0.042333333333333334,0.861,0.9945,0.8595,0.7526666666666667,0.6659500002861023
13,13.0,0.8645,0.8306666666666667,0.8666666666666667,0.22116666666666668,0.45466666666666666,0.0615,0.8035,0.6216666666666667,0.9268333333333333,0.8113333333333334,0.6462500095367432
14,14.0,0.6705,0.9931666666666666,0.6813333333333333,0.7935,0.8711666666666666,0.9371666666666667,0.9143333333333333,0.8561666666666666,0.9871666666666666,0.9736666666666667,0.867816686630249
15,15.0,0.8848333333333334,0.9876666666666667,0.8335,0.9425,0.9401666666666667,0.99,0.6118333333333333,0.8376666666666667,0.9958333333333333,0.9578333333333333,0.8981833457946777
16,16.0,0.7828333333333334,0.9916666666666667,0.445,0.9473333333333334,0.693,0.9935,0.8541666666666666,0.7983333333333333,0.9535,0.9796666666666667,0.8439000248908997
