,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
31,31.0,0.859,0.9933333333333333,0.8991666666666667,0.9598333333333333,0.8358333333333333,0.9858333333333333,0.8341666666666666,0.9738333333333333,0.9941666666666666,0.9728333333333333,0.9308000206947327
32,32.0,0.8968333333333334,0.993,0.917,0.9511666666666667,0.9256666666666666,0.9838333333333333,0.8193333333333334,0.9801666666666666,0.9945,0.9745,0.9435999989509583
33,33.0,0.9138333333333334,0.9951666666666666,0.9413333333333334,0.935,0.8996666666666666,0.986,0.8105,0.989,0.9931666666666666,0.9641666666666666,0.9427833557128906
34,34.0,0.946,0.9958333333333333,0.9366666666666666,0.951,0.9081666666666667,0.9836666666666667,0.7831666666666667,0.9833333333333333,0.9963333333333333,0.9768333333333333,0.9460999965667725
35,35.0,0.8808333333333334,0.9943333333333333,0.917,0.9526666666666667,0.9251666666666667,0.9813333333333333,0.875,0.9906666666666667,0.9941666666666666,0.9593333333333334,0.9470500349998474
36,36.0,0.9016666666666666,0.9931666666666666,0.9336666666666666,0.9723333333333334,0.8778333333333334,0.9931666666666666,0.8405,0.9756666666666667,0.9968333333333333,0.9746666666666667,0.9459500312805176
37,37.0,0.9003333333333333,0.992,0.915,0.9571666666666667,0.904,0.9878333333333333,0.8768333333333334,0.9736666666666667,0.9963333333333333,0.981,0.9484166502952576
38,38.0,0.893,0.9896666666666667,0.9503333333333334,0.9378333333333333,0.9001666666666667,0.974,0.7733333333333333,0.9826666666666667,0.9938333333333333,0.9696666666666667,0.9364500045776367
39,39.0,0.931,0.9965,0.9293333333333333,0.951,0.9321666666666667,0.9938333333333333,0.855,0.9625,0.9963333333333333,0.9851666666666666,0.9532833695411682
40,40.0,0.9448333333333333,0.997,0.9531666666666667,0.954,0.914,0.9965,0.8331666666666667,0.9723333333333334,0.997,0.9811666666666666,0.9543166756629944
41,41.0,0.9185,0.9965,0.9546666666666667,0.9548333333333333,0.9426666666666667,0.9911666666666666,0.854,0.9916666666666667,0.9955,0.9666666666666667,0.9566166996955872
42,42.0,0.9361666666666667,0.9976666666666667,0.9381666666666667,0.9681666666666666,0.9108333333333334,0.9723333333333334,0.8218333333333333,0.9946666666666667,0.9955,0.9556666666666667,0.9491000175476074
43,43.0,0.9076666666666666,0.998,0.9466666666666667,0.961,0.8898333333333334,0.9918333333333333,0.8988333333333334,0.9913333333333333,0.998,0.9666666666666667,0.9549833536148071
44,44.0,0.9258333333333333,0.9963333333333333,0.9463333333333334,0.9651666666666666,0.9241666666666667,0.9946666666666667,0.8948333333333334,0.9923333333333333,0.9968333333333333,0.9706666666666667,0.9607166647911072
45,45.0,0.9341666666666667,0.9971666666666666,0.95,0.9568333333333333,0.9533333333333334,0.9943333333333333,0.8668333333333333,0.9821666666666666,0.9981666666666666,0.9798333333333333,0.9612833261489868
46,46.0,0.9223333333333333,0.9975,0.9428333333333333,0.9648333333333333,0.9463333333333334,0.995,0.9,0.9823333333333333,0.9963333333333333,0.9826666666666667,0.9630166888237
47,47.0,0.9178333333333333,0.9963333333333333,0.9573333333333334,0.9738333333333333,0.9525,0.9896666666666667,0.8846666666666667,0.9786666666666667,0.9948333333333333,0.987,0.9632666707038879
48,48.0,0.8943333333333333,0.9981666666666666,0.931,0.9633333333333334,0.9503333333333334,0.9913333333333333,0.9118333333333334,0.9731666666666666,0.9976666666666667,0.9871666666666666,0.9598333239555359
49,49.0,0.9135,0.9985,0.9615,0.9706666666666667,0.9048333333333334,0.9955,0.9075,0.9846666666666667,0.9978333333333333,0.9845,0.961899995803833
