,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot,train_acc
0,0.0,0.39116666666666666,0.8736666666666667,0.6546666666666666,0.7575,0.7015,0.9508333333333333,0.092,0.402,0.7268333333333333,0.6861666666666667,0.6236333250999451
1,1.0,0.0005,0.472,0.2643333333333333,0.006333333333333333,0.4161666666666667,0.003,0.8658333333333333,0.0,0.42633333333333334,0.0008333333333333334,0.24553333222866058
2,2.0,0.8916666666666667,0.36983333333333335,0.9058333333333334,0.8718333333333333,0.5323333333333333,0.791,0.10333333333333333,0.9873333333333333,0.8813333333333333,0.8093333333333333,0.7143833637237549
3,3.0,0.7093333333333334,0.2465,0.623,0.7833333333333333,0.6941666666666667,0.14566666666666667,0.6371666666666667,0.9686666666666667,0.7255,0.5473333333333333,0.6080666780471802
4,4.0,0.4355,0.0655,0.20583333333333334,0.006,0.1655,0.006833333333333334,0.9366666666666666,0.2155,0.235,0.020833333333333332,0.22931666672229767
5,5.0,0.7468333333333333,0.9288333333333333,0.9045,0.6981666666666667,0.31983333333333336,0.18616666666666667,0.5861666666666666,0.9833333333333333,0.7893333333333333,0.7053333333333334,0.6848500370979309
6,6.0,0.8685,0.9876666666666667,0.9021666666666667,0.6928333333333333,0.4565,0.31916666666666665,0.5195,0.9948333333333333,0.845,0.43083333333333335,0.7017000317573547
7,7.0,0.8703333333333333,0.974,0.8408333333333333,0.861,0.7343333333333333,0.989,0.5768333333333333,0.6998333333333333,0.9551666666666667,0.9665,0.8467833399772644
8,8.0,0.6895,0.9461666666666667,0.5945,0.9286666666666666,0.7101666666666666,0.9885,0.8008333333333333,0.7188333333333333,0.9586666666666667,0.9428333333333333,0.8278666734695435
9,9.0,0.9218333333333333,0.9856666666666667,0.8301666666666667,0.623,0.7781666666666667,0.5681666666666667,0.5263333333333333,0.9713333333333334,0.842,0.9096666666666666,0.7956333160400391
10,10.0,0.6446666666666667,0.9648333333333333,0.29733333333333334,0.8738333333333334,0.8075,0.9845,0.8055,0.86,0.9438333333333333,0.9693333333333334,0.8151333332061768
11,11.0,0.8311666666666667,0.9726666666666667,0.8751666666666666,0.8616666666666667,0.8565,0.9481666666666667,0.5793333333333334,0.8988333333333334,0.9621666666666666,0.9825,0.8768166899681091
12,12.0,0.8001666666666667,0.9625,0.917,0.7503333333333333,0.6998333333333333,0.9608333333333333,0.43916666666666665,0.786,0.9656666666666667,0.9861666666666666,0.8267666697502136
13,13.0,0.799,0.9701666666666666,0.8443333333333334,0.8696666666666667,0.7705,0.9798333333333333,0.7135,0.909,0.9408333333333333,0.957,0.8753833174705505
14,14.0,0.161,0.41283333333333333,0.7703333333333333,0.044,0.6141666666666666,0.0,0.7455,0.0,0.8743333333333333,0.07483333333333334,0.36970001459121704
15,15.0,0.5315,0.9756666666666667,0.48133333333333334,0.8728333333333333,0.803,0.809,0.8516666666666667,0.9865,0.9485,0.8963333333333333,0.8156333565711975
16,16.0,0.8235,0.9721666666666666,0.8606666666666667,0.9286666666666666,0.8401666666666666,0.9966666666666667,0.7333333333333333,0.7046666666666667,0.978,0.9615,0.8799333572387695
17,17.0,0.8475,0.9743333333333334,0.8503333333333334,0.8151666666666667,0.8821666666666667,0.9845,0.7408333333333333,0.9473333333333334,0.9758333333333333,0.9616666666666667,0.8979666829109192
18,18.0,0.841,0.9745,0.8485,0.8846666666666667,0.7633333333333333,0.9741666666666666,0.7938333333333333,0.9851666666666666,0.9718333333333333,0.9248333333333333,0.8961833715438843
19,19.0,0.851,0.9571666666666667,0.8781666666666667,0.9248333333333333,0.7326666666666667,0.8816666666666667,0.7701666666666667,0.9901666666666666,0.9531666666666667,0.9251666666666667,0.8864166736602783
20,20.0,0.864,0.9375,0.7913333333333333,0.9198333333333333,0.852,0.3903333333333333,0.7401666666666666,0.9568333333333333,0.8823333333333333,0.8406666666666667,0.8174999952316284
21,21.0,0.8298333333333333,0.9693333333333334,0.8505,0.862,0.8818333333333334,0.9416666666666667,0.6021666666666666,0.9781666666666666,0.9553333333333334,0.915,0.8785833716392517
22,22.0,0.8568333333333333,0.9756666666666667,0.8816666666666667,0.896,0.8925,0.9861666666666666,0.787,0.9456666666666667,0.9831666666666666,0.9723333333333334,0.9176999926567078
23,23.0,0.836,0.9633333333333334,0.8261666666666667,0.8325,0.8123333333333334,0.6296666666666667,0.8096666666666666,0.9248333333333333,0.8918333333333334,0.9226666666666666,0.8449000120162964
24,24.0,0.7846666666666666,0.9675,0.7443333333333333,0.826,0.799,0.4266666666666667,0.8156666666666667,0.9401666666666667,0.8155,0.807,0.7926499843597412
25,25.0,0.8866666666666667,0.979,0.8046666666666666,0.913,0.9071666666666667,0.9908333333333333,0.7953333333333333,0.9668333333333333,0.9758333333333333,0.9471666666666667,0.9166499972343445
26,26.0,0.8305,0.9838333333333333,0.8116666666666666,0.8855,0.9191666666666667,0.9898333333333333,0.7911666666666667,0.9258333333333333,0.9676666666666667,0.9776666666666667,0.9082833528518677
27,27.0,0.8891666666666667,0.979,0.8693333333333333,0.8935,0.8861666666666667,0.9916666666666667,0.8611666666666666,0.9715,0.9803333333333333,0.954,0.9275833368301392
28,28.0,0.8596666666666667,0.9803333333333333,0.8675,0.8995,0.8828333333333334,0.9795,0.8673333333333333,0.9848333333333333,0.9511666666666667,0.9475,0.9220166802406311
29,29.0,0.8375,0.9833333333333333,0.77,0.9028333333333334,0.8853333333333333,0.996,0.9238333333333333,0.9348333333333333,0.9706666666666667,0.9538333333333333,0.9158166646957397
30,30.0,0.8601666666666666,0.9886666666666667,0.9008333333333334,0.8931666666666667,0.8598333333333333,0.9925,0.8576666666666667,0.9383333333333334,0.984,0.9703333333333334,0.9245499968528748
31,31.0,0.8821666666666667,0.9861666666666666,0.9001666666666667,0.8745,0.8556666666666667,0.985,0.8838333333333334,0.9741666666666666,0.9798333333333333,0.966,0.9287500381469727
32,32.0,0.9281666666666667,0.9886666666666667,0.9255,0.9083333333333333,0.9323333333333333,0.9896666666666667,0.8061666666666667,0.9716666666666667,0.986,0.9743333333333334,0.9410833716392517
33,33.0,0.9278333333333333,0.9805,0.9141666666666667,0.9193333333333333,0.8678333333333333,0.9856666666666667,0.7958333333333333,0.9823333333333333,0.9851666666666666,0.9565,0.9315166473388672
34,34.0,0.9228333333333333,0.9876666666666667,0.8841666666666667,0.921,0.9366666666666666,0.9891666666666666,0.8526666666666667,0.9688333333333333,0.9883333333333333,0.9758333333333333,0.942716658115387
35,35.0,0.9058333333333334,0.9853333333333333,0.8876666666666667,0.8951666666666667,0.9315,0.984,0.8788333333333334,0.9698333333333333,0.9876666666666667,0.9763333333333334,0.9402166604995728
36,36.0,0.9151666666666667,0.9835,0.9211666666666667,0.8893333333333333,0.9438333333333333,0.9908333333333333,0.8546666666666667,0.9728333333333333,0.991,0.9656666666666667,0.942799985408783
37,37.0,0.9213333333333333,0.9895,0.908,0.9128333333333334,0.9471666666666667,0.9911666666666666,0.8853333333333333,0.9791666666666666,0.9863333333333333,0.9663333333333334,0.9487167000770569
38,38.0,0.9193333333333333,0.9861666666666666,0.905,0.8951666666666667,0.921,0.9928333333333333,0.89,0.9695,0.9815,0.9716666666666667,0.9432166814804077
39,39.0,0.8891666666666667,0.9885,0.9046666666666666,0.9346666666666666,0.9321666666666667,0.9918333333333333,0.917,0.9623333333333334,0.9903333333333333,0.9765,0.9487167000770569
40,40.0,0.924,0.9913333333333333,0.9021666666666667,0.9396666666666667,0.9455,0.9821666666666666,0.8926666666666667,0.9801666666666666,0.9811666666666666,0.9696666666666667,0.9508500099182129
41,41.0,0.927,0.9886666666666667,0.928,0.921,0.9465,0.993,0.895,0.9598333333333333,0.9891666666666666,0.9733333333333334,0.9521499872207642
42,42.0,0.9295,0.9885,0.929,0.947,0.9388333333333333,0.985,0.9093333333333333,0.9826666666666667,0.991,0.9715,0.9572333693504333
43,43.0,0.9435,0.9903333333333333,0.9355,0.9526666666666667,0.9535,0.961,0.8396666666666667,0.9781666666666666,0.9875,0.9773333333333334,0.9519166946411133
44,44.0,0.9288333333333333,0.9853333333333333,0.9341666666666667,0.9373333333333334,0.9245,0.9931666666666666,0.9155,0.9698333333333333,0.9916666666666667,0.9753333333333334,0.9555667042732239
45,45.0,0.9383333333333334,0.989,0.9333333333333333,0.9395,0.9398333333333333,0.9836666666666667,0.8981666666666667,0.981,0.9846666666666667,0.9716666666666667,0.955916702747345
