,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.9129361749026967,1.190544412689887,1.0517029338458403,1.1798775856981258,0.6310168954215015,0.896351502382704,1.1689166256136727,1.190544412689887,0.5881601674788907,1.1899492892767936
2,2.0,1.033180462580833,0.9450430525939205,1.0449564456812876,1.3370627170050042,0.7150819499373049,1.0157648468745204,0.5448790361935206,1.3491505953173866,0.6664047051807742,1.3484761886354484
3,3.0,1.0965827948902331,1.0033711305500537,0.4970115567406633,1.4195862572560514,0.7551784457757582,1.07845787552647,0.5785089822711358,1.4321814828769563,0.7074173055065491,1.431704168606129
4,4.0,0.9144498906034795,0.5425730181467427,0.47610064443651046,0.9650269277491822,0.780282477959598,1.4451802578542392,0.47610064443651046,1.9044025777460418,0.6049561677177857,1.8909273933499107
5,5.0,0.6158159867504608,0.5748532913511517,0.48816395929510875,1.0404912080884932,0.8422819896661655,1.830384859446176,0.5323253134227236,1.3830536936775055,0.7399738611217819,1.952655837180435
6,6.0,0.6608482179182122,0.522349766540962,0.522349766540962,0.9758974624048191,1.206353584205195,1.5882014983426398,0.8541989418424367,1.220226546193433,0.6408897991145345,1.808684416896806
7,7.0,0.76496877952986,0.5020330963485353,0.5716240848697566,1.0749201820919145,1.747605227972528,1.2918557402065662,0.6689047141235284,0.8679226931146358,0.5020330963485353,2.0081323853941413
8,8.0,0.7636095599218765,0.6513546704670713,0.5037298215590097,1.0446006566836532,1.4239974168798026,2.0149192862360388,0.536122783787912,1.0414031201705443,0.5037298215590097,1.516532862735081
9,9.0,0.6494243128167594,0.6453227993873012,0.5779976151037263,0.9043830192564671,1.133523608685015,2.044486138854438,0.9018001168977953,0.7706137357144758,0.5111215347136095,1.8613271185704134
10,10.0,0.5112874188612431,0.5157366430552598,0.49241564160162793,0.826278509784931,1.9696625664065117,1.6168698338702097,1.4388102369127633,0.5789403912971742,0.49241564160162793,1.557583116608652
11,11.0,0.500935819734701,0.4929731472899873,0.5012153852964861,0.7518057568754899,1.9718925891599492,1.4155783447173864,1.9718925891599492,0.5020730435051214,0.4929731472899873,1.3986601769709435
12,12.0,0.7039845561888974,0.521365883414133,0.9734187402725261,0.6705442875164289,1.7322807338444852,1.1382400669168178,2.085463533656532,0.521365883414133,0.521365883414133,1.1319704313619148
