,epoch,T-shirt/top,Trouser,Pullover,Dress,Coat,Sandal,Shirt,Sneaker,Bag,Ankle boot
0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,0.9699682218436537,1.0145292356488411,0.9276736277028306,1.0145292356488411,1.0145292356488411,1.0145292356488411,1.014478510455199,1.0145292356488411,1.0010085392267132,1.014224922527397
2,2.0,0.9766717111906549,0.9835487899000529,0.9126330761540415,0.9794918450304156,0.9976813250118383,1.055567601046062,1.0166151542558555,1.077986877480602,0.9653273291721829,1.034476290758294
3,3.0,0.963517883508699,0.9678957469068135,0.8956571685178379,0.9662678262837856,1.0406918888397374,1.0395997358371234,1.0673394994549141,1.0819364407799457,0.9439196525196482,1.0331741573514954
4,4.0,0.9703148693489817,0.970428079354194,0.9031036158480232,0.9538317498622687,1.0432407918936857,1.047823700902547,1.0763209315081073,1.06586003096142,0.9292897887560057,1.0397864415647673
5,5.0,0.9687822833127333,0.9312302593809356,0.9131558540872047,0.9967233391819967,1.0682815105973267,1.1009072645832874,1.0319511106197592,1.0632014857413663,0.8968212541705607,1.0289456383248297
6,6.0,0.9837628969027977,0.9402084220311818,0.8807157327659113,1.0074740898822236,1.0901111141174396,1.1239466627425232,1.0079947526549637,1.0854517906866774,0.8298554892144425,1.050479049001839
7,7.0,0.979271656513936,0.9288919470756197,0.8804728455995599,0.9975567982156806,1.0971732966493553,1.1391744218891935,1.0443595312084586,1.0713510069944743,0.8209337574887229,1.0408147383649997
8,8.0,0.9788734865584113,0.9058910759852938,0.8925528613473239,1.051233035428538,1.0935148354511854,1.1183232455229526,1.0339438400549044,1.0926767953670862,0.8014738995111874,1.0315169247731175
9,9.0,0.9772942259152112,0.899453861992668,0.9063610704236008,1.041365132842955,1.1155517736987284,1.110006435968865,1.0484880214288803,1.0887887213125544,0.793289130927119,1.019401625489417
10,10.0,0.9777784894131298,0.8879065351755953,0.9003796288960492,1.034768646683631,1.1421676130445748,1.1216990431389176,1.0633006297732712,1.0733785585439035,0.783039507220859,1.0155813481100702
11,11.0,0.9756020189781061,0.8876149811171319,0.9007142585149697,1.02930394285823,1.1557307063916962,1.1097663046763429,1.0894970018034855,1.0682261369382349,0.7757818833216142,1.0077627654001897
12,12.0,0.9766412455969753,0.8765870818927578,0.9365966480917546,1.0230422357545166,1.1544192907380542,1.1031070315089762,1.1069008746878666,1.0598182582644229,0.7669482930865222,0.9959390403781517
13,13.0,0.9956534727209075,0.8386269278966475,0.9285732590321311,0.9773217719589402,1.1789340299824431,1.1540498127431906,1.0576618456673834,1.0998172164238915,0.7420000259139524,1.0273616376605126
14,14.0,0.9974687204101863,0.8325590278130122,0.9290111958865602,0.975812824931791,1.1723170534273044,1.145375095832224,1.0956876729434868,1.0949757073699515,0.7366435487919619,1.020149152593521
15,15.0,0.9549166283251472,0.8460744599174982,0.8803979634914036,1.00518213857626,1.1746286919894429,1.1930568053182489,1.0938301370561012,1.0983606582496148,0.7080802040399845,1.0454723130362988
16,16.0,0.9966438961881791,0.8302084917740944,0.906789371327997,1.0032602215055197,1.1733797406376476,1.1725586622301711,1.0803714514229175,1.0785903083751807,0.697063745930819,1.0611341106074765
17,17.0,1.009137929379403,0.822009301017616,0.911326937147258,0.991482908808031,1.2040968266394672,1.1577515028429368,1.0844935434468335,1.0698799341646592,0.6889612602854276,1.0608598562683682
18,18.0,0.9941963176128242,0.8327787687147581,0.8999459354377448,0.9548472274722862,1.2418423926958813,1.1943627077025303,1.0701113881551885,1.1037124045598063,0.6497805495347115,1.0584223081142674
19,19.0,1.0062438603592856,0.8275032713539192,0.9042565013177203,0.9514746655127277,1.2410086150559372,1.1874297709110686,1.0840540696875416,1.0963002644210476,0.6453738280052561,1.056355153375497
20,20.0,1.014177011945735,0.8197363276554004,0.9277225733034213,0.9487380536048596,1.2377280210577057,1.1753830854079346,1.0922001243560895,1.0979675525740415,0.6389648235063285,1.0473824265884852
21,21.0,1.0155505007100323,0.8134648979786524,0.9270456195168295,0.9541804231325223,1.2494425568977197,1.1663713245168001,1.1047261733805809,1.0933876700379235,0.634901229699327,1.0409296041296123
